sample_id,task,format,condition,final_estimate,threshold,lower_bound,upper_bound,bound_violation
main:maiden:unrestricted:above_good:0017,maiden,unrestricted,above_good,7800000,3950000.0,,,False
main:maiden:unrestricted:above_good:0020,maiden,unrestricted,above_good,6651800,3950000.0,,,False
main:maiden:unrestricted:above_good:0018,maiden,unrestricted,above_good,3090000,3950000.0,,,False
main:maiden:unrestricted:above_good:0021,maiden,unrestricted,above_good,4150000,3950000.0,,,False
main:maiden:unrestricted:above_good:0023,maiden,unrestricted,above_good,3950000,3950000.0,,,False
main:maiden:unrestricted:above_good:0022,maiden,unrestricted,above_good,3770000,3950000.0,,,False
main:maiden:unrestricted:above_good:0025,maiden,unrestricted,above_good,5925000,3950000.0,,,False
main:maiden:unrestricted:above_good:0028,maiden,unrestricted,above_good,4050000,3950000.0,,,False
main:maiden:unrestricted:above_good:0027,maiden,unrestricted,above_good,3782150,3950000.0,,,False
main:maiden:unrestricted:above_good:0026,maiden,unrestricted,above_good,3974000,3950000.0,,,False
main:maiden:unrestricted:above_good:0029,maiden,unrestricted,above_good,4300000,3950000.0,,,False
main:maiden:unrestricted:above_good:0030,maiden,unrestricted,above_good,3940000,3950000.0,,,False
main:maiden:unrestricted:above_good:0032,maiden,unrestricted,above_good,4150000,3950000.0,,,False
main:maiden:unrestricted:above_good:0031,maiden,unrestricted,above_good,4484000,3950000.0,,,False
main:maiden:unrestricted:above_good:0024,maiden,unrestricted,above_good,3942000,3950000.0,,,False
main:maiden:unrestricted:above_good:0034,maiden,unrestricted,above_good,1490000,3950000.0,,,False
main:maiden:unrestricted:above_good:0035,maiden,unrestricted,above_good,3840000,3950000.0,,,False
main:maiden:unrestricted:above_good:0033,maiden,unrestricted,above_good,4417000,3950000.0,,,False
main:maiden:unrestricted:above_good:0036,maiden,unrestricted,above_good,7700000,3950000.0,,,False
main:maiden:unrestricted:above_good:0037,maiden,unrestricted,above_good,4200000,3950000.0,,,False
main:maiden:unrestricted:above_good:0040,maiden,unrestricted,above_good,3240000,3950000.0,,,False
main:maiden:unrestricted:above_good:0038,maiden,unrestricted,above_good,3949793,3950000.0,,,False
main:maiden:unrestricted:above_good:0041,maiden,unrestricted,above_good,4350000,3950000.0,,,False
main:maiden:unrestricted:above_good:0042,maiden,unrestricted,above_good,4150000,3950000.0,,,False
main:maiden:unrestricted:above_good:0044,maiden,unrestricted,above_good,4530000,3950000.0,,,False
main:maiden:unrestricted:above_good:0043,maiden,unrestricted,above_good,3940000,3950000.0,,,False
main:maiden:unrestricted:above_good:0045,maiden,unrestricted,above_good,3950000,3950000.0,,,False
main:maiden:unrestricted:above_good:0046,maiden,unrestricted,above_good,3900000,3950000.0,,,False
main:maiden:unrestricted:above_good:0039,maiden,unrestricted,above_good,4028707,3950000.0,,,False
main:maiden:unrestricted:above_good:0047,maiden,unrestricted,above_good,4354436,3950000.0,,,False
main:maiden:unrestricted:above_good:0049,maiden,unrestricted,above_good,4110000,3950000.0,,,False
main:maiden:unrestricted:above_good:0048,maiden,unrestricted,above_good,1025000,3950000.0,,,False
main:maiden:unrestricted:below_good:0003,maiden,unrestricted,below_good,3850000,3950000.0,,,False
main:maiden:unrestricted:below_good:0000,maiden,unrestricted,below_good,3918000,3950000.0,,,False
main:maiden:unrestricted:below_good:0002,maiden,unrestricted,below_good,3876793,3950000.0,,,False
main:maiden:unrestricted:below_good:0001,maiden,unrestricted,below_good,3490000,3950000.0,,,False
main:maiden:unrestricted:below_good:0005,maiden,unrestricted,below_good,3293547,3950000.0,,,False
main:maiden:unrestricted:below_good:0004,maiden,unrestricted,below_good,3950000,3950000.0,,,False
main:maiden:unrestricted:below_good:0007,maiden,unrestricted,below_good,3843422,3950000.0,,,False
main:maiden:unrestricted:below_good:0009,maiden,unrestricted,below_good,4125000,3950000.0,,,False
main:maiden:unrestricted:below_good:0008,maiden,unrestricted,below_good,3840000,3950000.0,,,False
main:maiden:unrestricted:below_good:0010,maiden,unrestricted,below_good,3482604,3950000.0,,,False
main:maiden:unrestricted:below_good:0011,maiden,unrestricted,below_good,5550000,3950000.0,,,False
main:maiden:unrestricted:below_good:0013,maiden,unrestricted,below_good,3920000,3950000.0,,,False
main:maiden:unrestricted:below_good:0014,maiden,unrestricted,below_good,3910000,3950000.0,,,False
main:maiden:unrestricted:below_good:0012,maiden,unrestricted,below_good,3950000,3950000.0,,,False
main:maiden:unrestricted:below_good:0006,maiden,unrestricted,below_good,2970000,3950000.0,,,False
main:maiden:unrestricted:below_good:0015,maiden,unrestricted,below_good,4330000,3950000.0,,,False
main:maiden:unrestricted:below_good:0016,maiden,unrestricted,below_good,4350000,3950000.0,,,False
main:maiden:unrestricted:below_good:0017,maiden,unrestricted,below_good,2010000,3950000.0,,,False
main:maiden:unrestricted:below_good:0019,maiden,unrestricted,below_good,3887000,3950000.0,,,False
main:maiden:unrestricted:below_good:0020,maiden,unrestricted,below_good,3820000,3950000.0,,,False
main:maiden:unrestricted:below_good:0021,maiden,unrestricted,below_good,6000000,3950000.0,,,False
main:maiden:unrestricted:below_good:0018,maiden,unrestricted,below_good,4052000,3950000.0,,,False
main:maiden:unrestricted:below_good:0024,maiden,unrestricted,below_good,3640000,3950000.0,,,False
main:maiden:unrestricted:below_good:0023,maiden,unrestricted,below_good,3450000,3950000.0,,,False
main:maiden:unrestricted:below_good:0027,maiden,unrestricted,below_good,2900000,3950000.0,,,False
main:maiden:unrestricted:below_good:0026,maiden,unrestricted,below_good,2480754,3950000.0,,,False
main:maiden:unrestricted:below_good:0025,maiden,unrestricted,below_good,3088000,3950000.0,,,False
main:maiden:unrestricted:below_good:0028,maiden,unrestricted,below_good,9300000,3950000.0,,,False
main:maiden:unrestricted:below_good:0030,maiden,unrestricted,below_good,1624626,3950000.0,,,False
main:maiden:unrestricted:below_good:0029,maiden,unrestricted,below_good,5850000,3950000.0,,,False
main:maiden:unrestricted:below_good:0031,maiden,unrestricted,below_good,7283000,3950000.0,,,False
main:maiden:unrestricted:below_good:0032,maiden,unrestricted,below_good,3900000,3950000.0,,,False
main:maiden:unrestricted:below_good:0033,maiden,unrestricted,below_good,8300000,3950000.0,,,False
main:maiden:unrestricted:below_good:0034,maiden,unrestricted,below_good,3500000,3950000.0,,,False
main:maiden:unrestricted:below_good:0035,maiden,unrestricted,below_good,1800000,3950000.0,,,False
main:maiden:unrestricted:below_good:0022,maiden,unrestricted,below_good,9843257,3950000.0,,,False
main:maiden:unrestricted:below_good:0038,maiden,unrestricted,below_good,3948000,3950000.0,,,False
main:maiden:unrestricted:below_good:0037,maiden,unrestricted,below_good,3350000,3950000.0,,,False
main:maiden:unrestricted:below_good:0039,maiden,unrestricted,below_good,3850000,3950000.0,,,False
main:maiden:unrestricted:below_good:0036,maiden,unrestricted,below_good,3949999,3950000.0,,,False
main:maiden:unrestricted:below_good:0041,maiden,unrestricted,below_good,4300000,3950000.0,,,False
main:maiden:unrestricted:below_good:0040,maiden,unrestricted,below_good,4295000,3950000.0,,,False
main:maiden:unrestricted:below_good:0042,maiden,unrestricted,below_good,3650000,3950000.0,,,False
main:maiden:unrestricted:below_good:0043,maiden,unrestricted,below_good,3940000,3950000.0,,,False
main:maiden:unrestricted:below_good:0046,maiden,unrestricted,below_good,2333000,3950000.0,,,False
main:maiden:unrestricted:below_good:0044,maiden,unrestricted,below_good,8200000,3950000.0,,,False
main:maiden:unrestricted:below_good:0047,maiden,unrestricted,below_good,6930000,3950000.0,,,False
main:maiden:unrestricted:below_good:0045,maiden,unrestricted,below_good,3360000,3950000.0,,,False
main:maiden:unrestricted:below_good:0048,maiden,unrestricted,below_good,3800000,3950000.0,,,False
main:maiden:unrestricted:below_good:0049,maiden,unrestricted,below_good,3850000,3950000.0,,,False
main:maiden:bounded:baseline:0002,maiden,bounded,baseline,2857153,3950000.0,1975000,5925000,False
main:maiden:bounded:baseline:0001,maiden,bounded,baseline,4778000,3950000.0,1975000,5925000,False
main:maiden:bounded:baseline:0004,maiden,bounded,baseline,3241200,3950000.0,1975000,5925000,False
main:maiden:bounded:baseline:0006,maiden,bounded,baseline,3900000,3950000.0,1975000,5925000,False
main:maiden:bounded:baseline:0005,maiden,bounded,baseline,3445000,3950000.0,1975000,5925000,False
main:maiden:bounded:baseline:0000,maiden,bounded,baseline,4650000,3950000.0,1975000,5925000,False
main:maiden:bounded:baseline:0007,maiden,bounded,baseline,4200000,3950000.0,1975000,5925000,False
main:maiden:bounded:baseline:0009,maiden,bounded,baseline,3426456,3950000.0,1975000,5925000,False
main:maiden:bounded:baseline:0008,maiden,bounded,baseline,4339726,3950000.0,1975000,5925000,False
main:maiden:bounded:baseline:0010,maiden,bounded,baseline,4300000,3950000.0,1975000,5925000,False
main:maiden:bounded:baseline:0012,maiden,bounded,baseline,4000000,3950000.0,1975000,5925000,False
main:maiden:bounded:baseline:0011,maiden,bounded,baseline,3050000,3950000.0,1975000,5925000,False
main:maiden:bounded:baseline:0014,maiden,bounded,baseline,3750000,3950000.0,1975000,5925000,False
main:maiden:bounded:baseline:0013,maiden,bounded,baseline,3720000,3950000.0,1975000,5925000,False
main:maiden:bounded:baseline:0015,maiden,bounded,baseline,4260000,3950000.0,1975000,5925000,False
main:maiden:bounded:baseline:0016,maiden,bounded,baseline,2927616,3950000.0,1975000,5925000,False
main:maiden:bounded:baseline:0017,maiden,bounded,baseline,5320926,3950000.0,1975000,5925000,False
main:maiden:bounded:baseline:0018,maiden,bounded,baseline,3611368,3950000.0,1975000,5925000,False
main:maiden:bounded:baseline:0019,maiden,bounded,baseline,4200000,3950000.0,1975000,5925000,False
main:maiden:bounded:baseline:0020,maiden,bounded,baseline,3420000,3950000.0,1975000,5925000,False
main:maiden:bounded:baseline:0021,maiden,bounded,baseline,4326315,3950000.0,1975000,5925000,False
main:maiden:bounded:baseline:0022,maiden,bounded,baseline,4125000,3950000.0,1975000,5925000,False
main:maiden:bounded:baseline:0023,maiden,bounded,baseline,4832000,3950000.0,1975000,5925000,False
main:maiden:bounded:baseline:0024,maiden,bounded,baseline,4350000,3950000.0,1975000,5925000,False
main:maiden:bounded:baseline:0025,maiden,bounded,baseline,4468000,3950000.0,1975000,5925000,False
main:maiden:bounded:baseline:0026,maiden,bounded,baseline,4208208,3950000.0,1975000,5925000,False
main:maiden:bounded:baseline:0027,maiden,bounded,baseline,3071000,3950000.0,1975000,5925000,False
main:maiden:bounded:baseline:0029,maiden,bounded,baseline,4100000,3950000.0,1975000,5925000,False
main:maiden:bounded:baseline:0028,maiden,bounded,baseline,4563586,3950000.0,1975000,5925000,False
main:maiden:bounded:baseline:0030,maiden,bounded,baseline,3278500,3950000.0,1975000,5925000,False
main:maiden:bounded:baseline:0033,maiden,bounded,baseline,2875000,3950000.0,1975000,5925000,False
main:maiden:bounded:baseline:0031,maiden,bounded,baseline,4200000,3950000.0,1975000,5925000,False
main:maiden:bounded:baseline:0035,maiden,bounded,baseline,3334579,3950000.0,1975000,5925000,False
main:maiden:bounded:baseline:0032,maiden,bounded,baseline,3214835,3950000.0,1975000,5925000,False
main:maiden:bounded:baseline:0034,maiden,bounded,baseline,2800000,3950000.0,1975000,5925000,False
main:maiden:bounded:baseline:0036,maiden,bounded,baseline,4025000,3950000.0,1975000,5925000,False
main:maiden:bounded:baseline:0037,maiden,bounded,baseline,4171000,3950000.0,1975000,5925000,False
main:maiden:bounded:baseline:0038,maiden,bounded,baseline,5100000,3950000.0,1975000,5925000,False
main:maiden:bounded:baseline:0039,maiden,bounded,baseline,3890000,3950000.0,1975000,5925000,False
main:maiden:bounded:baseline:0040,maiden,bounded,baseline,2350000,3950000.0,1975000,5925000,False
main:maiden:bounded:baseline:0042,maiden,bounded,baseline,2750000,3950000.0,1975000,5925000,False
main:maiden:bounded:baseline:0041,maiden,bounded,baseline,4650000,3950000.0,1975000,5925000,False
main:maiden:bounded:baseline:0043,maiden,bounded,baseline,2610000,3950000.0,1975000,5925000,False
main:maiden:bounded:baseline:0046,maiden,bounded,baseline,3950000,3950000.0,1975000,5925000,False
main:maiden:bounded:baseline:0045,maiden,bounded,baseline,3530000,3950000.0,1975000,5925000,False
main:maiden:bounded:baseline:0047,maiden,bounded,baseline,3786000,3950000.0,1975000,5925000,False
main:maiden:bounded:baseline:0048,maiden,bounded,baseline,4000000,3950000.0,1975000,5925000,False
main:maiden:bounded:baseline:0049,maiden,bounded,baseline,4430000,3950000.0,1975000,5925000,False
main:maiden:bounded:baseline:0044,maiden,bounded,baseline,4125000,3950000.0,1975000,5925000,False
main:maiden:bounded:baseline:0003,maiden,bounded,baseline,3050000,3950000.0,1975000,5925000,False
main:maiden:bounded:above_good:0003,maiden,bounded,above_good,4110000,3950000.0,1975000,5925000,False
main:maiden:bounded:above_good:0001,maiden,bounded,above_good,2876644,3950000.0,1975000,5925000,False
main:maiden:bounded:above_good:0002,maiden,bounded,above_good,3520000,3950000.0,1975000,5925000,False
main:maiden:bounded:above_good:0000,maiden,bounded,above_good,4600000,3950000.0,1975000,5925000,False
main:maiden:bounded:above_good:0004,maiden,bounded,above_good,3948000,3950000.0,1975000,5925000,False
main:maiden:bounded:above_good:0007,maiden,bounded,above_good,3925000,3950000.0,1975000,5925000,False
main:maiden:bounded:above_good:0005,maiden,bounded,above_good,4175000,3950000.0,1975000,5925000,False
main:maiden:bounded:above_good:0006,maiden,bounded,above_good,4800000,3950000.0,1975000,5925000,False
main:maiden:bounded:above_good:0008,maiden,bounded,above_good,4900000,3950000.0,1975000,5925000,False
main:maiden:bounded:above_good:0009,maiden,bounded,above_good,4560000,3950000.0,1975000,5925000,False
main:maiden:bounded:above_good:0010,maiden,bounded,above_good,3100000,3950000.0,1975000,5925000,False
main:maiden:bounded:above_good:0012,maiden,bounded,above_good,2986738,3950000.0,1975000,5925000,False
main:maiden:bounded:above_good:0011,maiden,bounded,above_good,4320000,3950000.0,1975000,5925000,False
main:maiden:bounded:above_good:0013,maiden,bounded,above_good,4913000,3950000.0,1975000,5925000,False
main:maiden:bounded:above_good:0014,maiden,bounded,above_good,4150000,3950000.0,1975000,5925000,False
main:maiden:bounded:above_good:0015,maiden,bounded,above_good,3850000,3950000.0,1975000,5925000,False
main:maiden:bounded:above_good:0017,maiden,bounded,above_good,3133456,3950000.0,1975000,5925000,False
main:maiden:bounded:above_good:0018,maiden,bounded,above_good,3950000,3950000.0,1975000,5925000,False
main:maiden:bounded:above_good:0016,maiden,bounded,above_good,4400000,3950000.0,1975000,5925000,False
main:maiden:bounded:above_good:0019,maiden,bounded,above_good,4500000,3950000.0,1975000,5925000,False
main:maiden:bounded:above_good:0020,maiden,bounded,above_good,5100000,3950000.0,1975000,5925000,False
main:maiden:bounded:above_good:0021,maiden,bounded,above_good,4530000,3950000.0,1975000,5925000,False
main:maiden:bounded:above_good:0024,maiden,bounded,above_good,4350000,3950000.0,1975000,5925000,False
main:maiden:bounded:above_good:0025,maiden,bounded,above_good,4088000,3950000.0,1975000,5925000,False
main:maiden:bounded:above_good:0023,maiden,bounded,above_good,4780000,3950000.0,1975000,5925000,False
main:maiden:bounded:above_good:0022,maiden,bounded,above_good,3880000,3950000.0,1975000,5925000,False
main:maiden:bounded:above_good:0027,maiden,bounded,above_good,3370000,3950000.0,1975000,5925000,False
main:maiden:bounded:above_good:0028,maiden,bounded,above_good,4100000,3950000.0,1975000,5925000,False
main:maiden:bounded:above_good:0026,maiden,bounded,above_good,3946000,3950000.0,1975000,5925000,False
main:maiden:bounded:above_good:0030,maiden,bounded,above_good,3595000,3950000.0,1975000,5925000,False
main:maiden:bounded:above_good:0029,maiden,bounded,above_good,4716030,3950000.0,1975000,5925000,False
main:maiden:bounded:above_good:0034,maiden,bounded,above_good,3700000,3950000.0,1975000,5925000,False
main:maiden:bounded:above_good:0032,maiden,bounded,above_good,4860000,3950000.0,1975000,5925000,False
main:maiden:bounded:above_good:0033,maiden,bounded,above_good,4100000,3950000.0,1975000,5925000,False
main:maiden:bounded:above_good:0031,maiden,bounded,above_good,5359099,3950000.0,1975000,5925000,False
main:maiden:bounded:above_good:0037,maiden,bounded,above_good,4989162,3950000.0,1975000,5925000,False
main:maiden:bounded:above_good:0035,maiden,bounded,above_good,2735000,3950000.0,1975000,5925000,False
main:maiden:bounded:above_good:0036,maiden,bounded,above_good,4250000,3950000.0,1975000,5925000,False
main:maiden:bounded:above_good:0038,maiden,bounded,above_good,4534000,3950000.0,1975000,5925000,False
main:maiden:bounded:above_good:0041,maiden,bounded,above_good,4000000,3950000.0,1975000,5925000,False
main:maiden:bounded:above_good:0040,maiden,bounded,above_good,4065000,3950000.0,1975000,5925000,False
main:maiden:bounded:above_good:0039,maiden,bounded,above_good,4100000,3950000.0,1975000,5925000,False
main:maiden:bounded:above_good:0043,maiden,bounded,above_good,3890000,3950000.0,1975000,5925000,False
main:maiden:bounded:above_good:0042,maiden,bounded,above_good,3222000,3950000.0,1975000,5925000,False
main:maiden:bounded:above_good:0044,maiden,bounded,above_good,4287000,3950000.0,1975000,5925000,False
main:maiden:bounded:above_good:0046,maiden,bounded,above_good,4616370,3950000.0,1975000,5925000,False
main:maiden:bounded:above_good:0048,maiden,bounded,above_good,4817664,3950000.0,1975000,5925000,False
main:maiden:bounded:above_good:0045,maiden,bounded,above_good,4850000,3950000.0,1975000,5925000,False
main:maiden:bounded:above_good:0047,maiden,bounded,above_good,3200000,3950000.0,1975000,5925000,False
